C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
549.71	936.9	21028.5
549.81	936.8	20950.1
549.91	936.7	21012.2
550.01	936.6	21113.4
550.11	936.5	21080.1
550.21	936.4	21150
550.31	936.3	21111.8
550.41	936.2	21155.2
550.51	936.1	21160.3
550.61	936	21173.2
550.71	935.9	21431.5
550.81	935.8	21347.2
550.91	935.7	21385.6
551.01	935.6	21394.4
551.11	935.5	21363.6
551.21	935.4	21535.3
551.31	935.3	21686.9
551.41	935.2	21759.3
551.51	935.1	21997.1
551.61	935	22238.1
551.71	934.9	22546
551.81	934.8	22878.8
551.91	934.7	23194.9
552.01	934.6	23726.6
552.11	934.5	24357.9
552.21	934.4	25013.2
552.31	934.3	26011.8
552.41	934.2	27235.8
552.51	934.1	28663.9
552.61	934	30614
552.71	933.9	32841.3
552.81	933.8	35552.2
552.91	933.7	39330.9
553.01	933.6	44204.6
553.11	933.5	50940.5
553.21	933.4	59733.4
553.31	933.3	71618.8
553.41	933.2	87187.4
553.51	933.1	105512
553.61	933	126186
553.71	932.9	146257
553.81	932.8	163028
553.91	932.7	172441
554.01	932.6	172640
554.11	932.5	163262
554.21	932.4	146519
554.31	932.3	125593
554.41	932.2	104246
554.51	932.1	84991.9
554.61	932	69033.7
554.71	931.9	56699.3
554.81	931.8	47183.7
554.91	931.7	40152.2
555.01	931.6	34898.2
555.11	931.5	30886
555.21	931.4	27812.8
555.31	931.3	25534.7
555.41	931.2	23850.4
555.51	931.1	22358.1
555.61	931	21091.4
555.71	930.9	20055.6
555.81	930.8	19230.4
555.91	930.7	18543.5
556.01	930.6	17974.6
556.11	930.5	17490
556.21	930.4	16997.5
556.31	930.3	16561.4
556.41	930.2	16243.4
556.51	930.1	15917.4
556.61	930	15603.1
556.71	929.9	15362.9
556.81	929.8	15182.2
556.91	929.7	14948.1
557.01	929.6	14829
557.11	929.5	14727.2
557.21	929.4	14409.9
557.31	929.3	14357.7
557.41	929.2	14211.2
557.51	929.1	14134.8
557.61	929	14010.3
557.71	928.9	13928.3
557.81	928.8	13788
557.91	928.7	13769.8
558.01	928.6	13669.2
558.11	928.5	13586.2
558.21	928.4	13493.4
