C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\Au in He 800um nozzle\Experiment 2019-01-28_Au in He 800 um nozzle - Selection.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1397.21	89.4	2413.55
1397.26	89.35	2471.81
1397.31	89.3	2569.08
1397.36	89.25	2594.08
1397.41	89.2	2703.21
1397.46	89.15	2806.09
1397.51	89.1	2834.46
1397.56	89.05	2921.95
1397.61	89	3064.05
1397.66	88.95	3244.96
1397.71	88.9	3339.28
1397.76	88.85	3543.65
1397.81	88.8	3775.74
1397.86	88.75	3916.31
1397.91	88.7	4236.74
1397.96	88.65	4609.92
1398.01	88.6	4954.09
1398.06	88.55	5433.59
1398.11	88.5	6063.09
1398.16	88.45	6651.36
1398.21	88.4	7323.63
1398.26	88.35	8151.29
1398.31	88.3	8994.74
1398.36	88.25	10100.4
1398.41	88.2	11258.5
1398.46	88.15	12574.9
1398.51	88.1	13884.7
1398.56	88.05	15063
1398.61	88	16612
1398.66	87.95	18503.7
1398.71	87.9	19885.8
1398.76	87.85	20894.4
1398.81	87.8	21485.3
1398.86	87.75	21844.1
1398.91	87.7	21747.1
1398.96	87.65	21177.6
1399.01	87.6	19910.4
1399.06	87.55	18595.8
1399.11	87.5	16783.2
1399.16	87.45	14910.1
1399.21	87.4	12846.7
1399.26	87.35	11063.1
1399.31	87.3	9534.43
1399.36	87.25	8309.66
1399.41	87.2	7002.02
1399.46	87.15	6177.16
1399.51	87.1	5433.07
1399.56	87.05	4818.81
1399.61	87	4304.95
1399.66	86.95	3955.23
1399.71	86.9	3630.9
1399.76	86.85	3384.02
1399.81	86.8	3091.08
1399.86	86.75	2912
1399.91	86.7	2794.28
1399.96	86.65	2634.69
1400.01	86.6	2492.28
1400.06	86.55	2488.7
1400.11	86.5	2425.55
1400.16	86.45	2279.5
1400.21	86.4	2264.84
1400.26	86.35	2260.6
1400.31	86.3	2235.27
1400.36	86.25	2187.19
1400.41	86.2	2133.62
1400.46	86.15	2102.68
1400.51	86.1	2078.88
1400.56	86.05	2094.27
1400.61	86	2033.9
1400.66	85.95	2081.26
1400.71	85.9	2144.98
1400.76	85.85	2096.5
1400.81	85.8	2116.69
1400.86	85.75	2197.03
1400.91	85.7	2231.09
1400.96	85.65	2321.65
1401.01	85.6	2412.63
1401.06	85.55	2408.83
1401.11	85.5	2428.24
1401.16	85.45	2539.38
1401.21	85.4	2732.07
1401.26	85.35	2811.88
1401.31	85.3	2941.39
1401.36	85.25	3098.41
1401.41	85.2	3352.25
1401.46	85.15	3601.15
1401.51	85.1	3805.48
1401.56	85.05	4105.36
1401.61	85	4576.49
1401.66	84.95	5076.78
1401.71	84.9	5528.21
1401.76	84.85	6276.7
1401.81	84.8	6808.86
1401.86	84.75	7624.15
1401.91	84.7	8612.39
1401.96	84.65	9744.9
1402.01	84.6	11048
1402.06	84.55	12534.4
1402.11	84.5	13855
1402.16	84.45	15554.5
1402.21	84.4	17455.9
1402.26	84.35	19647.1
1402.31	84.3	21431.2
1402.36	84.25	23161.6
1402.41	84.2	24944.1
1402.46	84.15	26142.1
1402.51	84.1	26963.7
1402.56	84.05	27177.2
1402.61	84	26786.1
1402.66	83.95	25616.3
1402.71	83.9	23932
1402.76	83.85	21597.3
1402.81	83.8	18887.6
1402.86	83.75	16341.6
1402.91	83.7	13912
1402.96	83.65	12002.5
1403.01	83.6	10143.9
1403.06	83.55	8276.64
1403.11	83.5	6968.52
1403.16	83.45	5765.22
1403.21	83.4	4912.12
1403.26	83.35	4147.74
1403.31	83.3	3570.91
1403.36	83.25	3178.81
1403.41	83.2	2796.79
1403.46	83.15	2472.16
1403.51	83.1	2239.89
