C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX320_CEC356_Ag in He.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.3
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1125.61	361	11374.3
1125.71	360.9	11246.7
1125.81	360.8	11229.9
1125.91	360.7	11196.6
1126.01	360.6	11131.1
1126.11	360.5	10933.7
1126.21	360.4	10888.1
1126.31	360.3	11071.3
1126.41	360.2	11044.6
1126.51	360.1	11167.9
1126.61	360	11253.4
1126.71	359.9	11091.5
1126.81	359.8	11033.8
1126.91	359.7	10920.5
1127.01	359.6	11105.8
1127.11	359.5	11256.2
1127.21	359.4	11163.2
1127.31	359.3	10974.2
1127.41	359.2	10983.6
1127.51	359.1	11233
1127.61	359	10871.5
1127.71	358.9	10976.9
1127.81	358.8	10907.4
1127.91	358.7	11009.8
1128.01	358.6	10891.8
1128.11	358.5	11026.4
1128.21	358.4	10854.2
1128.31	358.3	10812.8
1128.41	358.2	10813.9
1128.51	358.1	10739.8
1128.61	358	10583.6
1128.71	357.9	10876.1
1128.81	357.8	10960.7
1128.91	357.7	10573.1
1129.01	357.6	10854.7
1129.11	357.5	10829
1129.21	357.4	10861.3
1129.31	357.3	10723.5
1129.41	357.2	10904.4
1129.51	357.1	10878.3
1129.61	357	10894.7
1129.71	356.9	10834.5
1129.81	356.8	10711.9
1129.91	356.7	10798.5
1130.01	356.6	10951.5
1130.11	356.5	10781.1
1130.21	356.4	10657.2
1130.31	356.3	10721.7
1130.41	356.2	10826.6
1130.51	356.1	10779
1130.61	356	10880.7
1130.71	355.9	10712.2
1130.81	355.8	10709.9
1130.91	355.7	10643.8
1131.01	355.6	10665.6
1131.11	355.5	10673.1
1131.21	355.4	10761.8
1131.31	355.3	10750.5
1131.41	355.2	10871.5
1131.51	355.1	10760.6
1131.61	355	10605.2
1131.71	354.9	10521.4
1131.81	354.8	10457.7
1131.91	354.7	10602.3
1132.01	354.6	10683.6
1132.11	354.5	10621.6
1132.21	354.4	10651.3
1132.31	354.3	10614.6
1132.41	354.2	10522.4
1132.51	354.1	10663.7
1132.61	354	10725.6
1132.71	353.9	10721.4
1132.81	353.8	10613.9
1132.91	353.7	10620.9
1133.01	353.6	10640
1133.11	353.5	10672.9
1133.21	353.4	10765.2
1133.31	353.3	10859.7
1133.41	353.2	10957.1
1133.51	353.1	10819.4
1133.61	353	10841.2
1133.71	352.9	10602.6
1133.81	352.8	10559
1133.91	352.7	10710
1134.01	352.6	10731.9
